,AGG,DBC,DFE,DIA,DXJ,EEM,EFA,EWG,EWH,EWI,EWT,EWU,EWW,EWY,EWZ,EZU
2008-04-01,101.570,35.610,59.500,126.180,49.430,46.470,74.170,32.290,18.700,30.260,16.320,44.660,61.810,58.210,79.880,56.070
2008-04-02,101.620,36.570,59.270,126.160,49.140,46.500,74.330,32.230,18.460,30.570,16.130,44.740,61.300,58.540,81.400,56.120
2008-04-03,101.600,36.490,59.360,126.250,49.640,47.070,74.550,32.200,18.930,30.760,16.210,44.960,61.730,59.170,82.720,56.200
2008-04-04,102.460,37.230,59.230,126.060,49.750,46.880,74.800,32.310,18.830,30.810,16.190,45.300,60.990,59.170,83.700,56.370
2008-04-07,102.450,37.390,59.090,125.970,49.750,47.500,75.260,32.480,18.770,31.060,16.300,45.640,61.590,59.660,83.690,56.680
2008-04-08,102.440,37.620,58.420,126.130,49.070,47.240,74.470,32.350,18.710,31.020,16.100,45.020,61.260,58.750,84.600,56.440
2008-04-09,102.890,38.290,58.320,125.670,48.470,46.500,73.860,32.190,18.230,31.140,16.020,44.980,60.130,58.250,83.950,56.140
2008-04-10,102.570,38.140,57.940,126.010,48.580,47.170,73.630,32.150,18.400,31.120,16.490,44.920,61.050,59.000,84.080,55.930
2008-04-11,102.790,38.020,57.160,123.420,48.430,46.400,72.640,31.560,18.140,30.610,16.470,43.880,60.020,58.410,82.660,55.100
2008-04-14,102.670,38.210,57.590,123.220,48.430,46.290,72.800,31.600,18.140,30.650,16.520,44.040,60.120,58.330,83.140,55.180
2008-04-15,102.120,38.690,57.550,123.560,48.770,46.830,73.310,31.720,18.320,30.660,16.780,44.380,60.290,57.790,84.150,55.460
2008-04-16,101.750,39.090,58.500,126.590,49.960,48.220,75.620,32.700,18.600,31.450,17.200,45.760,61.500,58.740,86.930,57.080
2008-04-17,101.730,38.930,58.400,126.560,49.330,47.870,74.780,32.320,18.450,31.050,16.920,45.460,61.050,57.900,87.790,56.280
2008-04-18,102.000,38.880,58.450,127.950,50.250,48.590,75.310,32.760,18.730,31.430,17.140,46.060,61.310,58.590,87.770,56.930
2008-04-21,102.010,38.670,58.610,127.980,50.370,48.840,75.900,32.980,18.860,31.710,16.980,45.660,61.400,59.330,89.420,57.180
2008-04-22,102.160,39.150,58.250,127.300,49.680,48.380,75.110,32.650,18.840,31.510,16.810,45.580,61.770,58.210,89.210,56.560
2008-04-23,102.060,38.920,57.970,127.400,49.550,49.080,75.500,32.930,19.360,31.340,16.890,45.620,61.410,59.960,88.650,56.760
2008-04-24,101.680,37.990,57.580,128.150,49.740,48.450,75.010,32.640,19.410,31.280,16.820,45.460,61.550,59.930,86.390,56.440
2008-04-25,101.580,38.610,57.910,128.650,50.200,48.810,75.630,32.860,19.430,31.540,16.770,46.000,59.750,60.600,87.600,56.750
2008-04-28,101.830,38.940,58.410,128.790,50.880,48.710,76.070,32.910,19.200,31.290,16.940,45.900,59.160,60.470,87.130,56.700
2008-04-29,101.980,37.890,57.740,128.170,50.790,47.850,75.400,32.570,19.280,31.260,16.520,45.460,57.910,59.500,83.930,56.360
2008-04-30,102.600,37.980,57.850,128.100,50.720,48.840,75.810,32.680,19.450,31.280,16.560,45.680,58.430,60.120,90.320,56.570
2008-05-01,102.100,36.960,58.380,130.070,51.150,49.360,76.270,33.150,19.800,31.490,16.930,46.000,58.560,60.980,91.820,57.170
2008-05-02,101.930,37.970,58.350,130.730,50.970,49.830,76.480,32.930,20.040,31.520,16.900,46.360,59.300,61.350,93.400,57.030
2008-05-05,101.970,38.750,58.500,129.760,51.140,49.790,76.610,33.210,19.940,31.720,16.540,46.160,60.100,61.060,93.850,57.120
2008-05-06,101.640,39.150,59.190,130.370,51.450,50.350,77.180,33.320,20.100,31.910,16.680,46.720,60.690,61.180,94.400,57.560
2008-05-07,101.930,39.580,58.200,128.450,51.690,48.850,75.830,32.830,19.290,31.220,16.400,45.900,59.460,58.780,91.420,56.380
2008-05-08,102.190,39.960,58.730,128.330,51.380,49.350,76.490,33.070,19.560,31.200,16.340,46.380,59.640,58.700,92.400,56.720
2008-05-09,102.230,40.520,58.360,127.510,50.490,48.950,75.880,32.980,19.210,31.050,16.100,45.980,59.240,57.250,92.880,56.610
2008-05-12,102.050,39.940,59.220,128.760,50.550,49.580,76.640,33.400,19.400,31.450,16.290,46.380,59.750,58.180,94.710,57.280
2008-05-13,101.470,40.270,58.550,128.350,50.690,49.820,76.380,33.220,19.500,31.150,16.520,45.840,60.180,58.000,95.020,56.980
2008-05-14,101.620,39.670,58.120,128.960,51.190,49.940,76.380,33.210,19.540,31.330,16.560,45.640,61.080,58.320,94.250,57.100
2008-05-15,102.160,39.850,58.640,130.110,52.110,51.000,77.680,33.560,19.930,31.690,16.890,46.300,61.660,60.150,96.830,57.720
2008-05-16,101.910,40.550,59.240,129.690,52.520,51.650,78.520,34.210,19.800,32.140,17.140,47.120,61.910,60.680,99.540,58.520
2008-05-19,102.080,40.530,58.960,130.300,52.750,51.660,78.200,34.100,19.560,31.860,17.160,46.960,62.480,60.070,100.030,58.160
2008-05-20,102.300,41.150,59.080,128.430,52.250,50.760,77.480,33.910,19.050,31.660,16.560,46.320,61.810,58.300,100.470,57.920
2008-05-21,102.160,42.410,58.380,126.140,51.550,50.250,76.600,33.540,18.940,31.570,16.440,45.760,61.090,57.520,98.750,57.380
2008-05-22,101.550,41.740,58.960,126.090,51.990,50.390,77.490,33.850,19.020,31.970,16.630,46.420,61.550,57.910,97.480,57.860
2008-05-23,101.940,41.700,58.750,124.650,51.560,49.510,76.610,33.340,18.860,31.870,16.190,45.820,60.950,56.790,97.450,57.160
2008-05-27,101.370,40.970,58.250,125.470,51.570,49.430,76.460,33.390,19.130,31.560,16.300,45.760,61.660,57.780,95.760,56.900
2008-05-28,100.900,41.380,58.300,126.000,51.140,50.100,76.450,33.520,19.140,31.490,16.150,45.960,62.190,57.630,99.210,57.250
2008-05-29,100.620,40.230,58.030,126.220,51.460,50.210,76.280,33.340,19.290,31.210,16.280,45.680,62.580,58.660,97.580,56.800
2008-05-30,100.980,40.520,57.860,126.250,52.290,50.380,76.710,33.530,19.410,31.560,16.230,45.580,62.980,59.410,99.240,57.240
2008-06-02,100.960,41.060,57.170,125.160,52.200,49.780,75.910,33.020,19.110,31.000,16.310,44.900,62.070,58.790,98.430,56.220
2008-06-03,101.150,40.260,57.000,124.030,52.000,48.880,75.750,32.790,18.920,30.700,15.900,45.240,61.380,58.210,95.600,55.940
2008-06-04,100.790,39.520,56.630,123.980,52.500,48.460,75.310,32.590,19.000,30.570,16.030,44.640,61.540,58.390,93.100,55.500
2008-06-05,100.420,41.010,57.890,126.170,53.180,50.000,76.560,33.160,19.470,31.180,16.570,45.440,62.540,59.240,97.320,56.510
